target,model,target_mode,params,cv_r2,cv_rmse,cv_mae
leaves,ExtraTrees,raw,"{'n_estimators': 1200, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_depth': None}",0.08096519168694136,49.77657180976215,39.47572535740326
leaves,ExtraTrees,raw,"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 6}",0.3002117554760377,43.87193213034409,35.5544632610229
leaves,ExtraTrees,raw,"{'n_estimators': 300, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 10}",0.25854334093988396,44.39581004807079,36.05169135802466
leaves,ExtraTrees,raw,"{'n_estimators': 800, 'min_samples_split': 4, 'min_samples_leaf': 3, 'max_features': 0.7, 'max_depth': 10}",0.2692214436041092,44.509599263649434,36.29273895878437
leaves,ExtraTrees,raw,"{'n_estimators': 800, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': 1.0, 'max_depth': 24}",0.2912365847775288,43.63862163264838,35.99632531415338
leaves,ExtraTrees,raw,"{'n_estimators': 300, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 16}",0.19190234473466644,46.403295427065856,37.36931563251562
leaves,ExtraTrees,raw,"{'n_estimators': 1200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': None}",0.45165844843827757,38.820711063448044,32.206831018518514
leaves,ExtraTrees,raw,"{'n_estimators': 500, 'min_samples_split': 4, 'min_samples_leaf': 3, 'max_features': 0.7, 'max_depth': None}",0.26538958602560464,44.627270637314645,36.36736256253003
leaves,ExtraTrees,raw,"{'n_estimators': 800, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 1.0, 'max_depth': 10}",0.2689616875997764,44.400570831709345,36.62645973048938
leaves,ExtraTrees,raw,"{'n_estimators': 300, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 10}",0.2585433409398841,44.39581004807079,36.05169135802466
leaves,ExtraTrees,raw,"{'n_estimators': 800, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 0.7, 'max_depth': None}",0.3865428260357797,40.505077678856516,33.02042048611115
leaves,ExtraTrees,raw,"{'n_estimators': 1200, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 24}",0.18639659917387838,46.57729789343695,37.55670202879678
leaves,ExtraTrees,raw,"{'n_estimators': 1200, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 1.0, 'max_depth': 6}",0.39444440382759527,40.43037156164165,33.48265886610811
leaves,ExtraTrees,raw,"{'n_estimators': 500, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_depth': 6}",0.040353251395986445,51.21290060145584,40.59266340125919
leaves,ExtraTrees,raw,"{'n_estimators': 800, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 16}",0.18738288022423746,46.595460342856654,37.58193902266723
leaves,ExtraTrees,raw,"{'n_estimators': 1200, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 0.7, 'max_depth': 10}",0.4062970814128164,39.90738689233403,32.69564043209867
leaves,ExtraTrees,raw,"{'n_estimators': 500, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_depth': None}",0.06685811254561927,50.22559422535876,39.8304809893102
leaves,ExtraTrees,raw,"{'n_estimators': 800, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 1.0, 'max_depth': 24}",0.4620398645135048,38.37744847100312,31.666909722222226
leaves,RandomForest,raw,"{'n_estimators': 300, 'min_samples_split': 4, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_depth': 14}",0.09649805624120451,50.259685258684875,40.01734676843672
leaves,RandomForest,raw,"{'n_estimators': 800, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 1.0, 'max_depth': 8}",0.23636269047754074,45.37552520825864,37.58500094277489
leaves,RandomForest,raw,"{'n_estimators': 800, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_depth': 8}",0.07496888727561797,50.74633346582196,40.50154597272183
leaves,RandomForest,raw,"{'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 0.7, 'max_depth': 14}",0.36160264899985106,41.78559306276056,34.363669904632424
leaves,RandomForest,raw,"{'n_estimators': 800, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': 1.0, 'max_depth': 20}",0.26178944035178325,44.64300311804961,37.01372151390964
leaves,RandomForest,raw,"{'n_estimators': 300, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 1.0, 'max_depth': 14}",0.2764836165931988,44.33134150138629,36.740225598418306
leaves,RandomForest,raw,"{'n_estimators': 300, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 0.7, 'max_depth': 8}",0.386323427551703,40.89711058521421,33.64117437403134
leaves,RandomForest,raw,"{'n_estimators': 800, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 0.7, 'max_depth': None}",0.35538394861419637,41.82405248060068,34.33374781216086
leaves,RandomForest,raw,"{'n_estimators': 800, 'min_samples_split': 4, 'min_samples_leaf': 3, 'max_features': 1.0, 'max_depth': None}",0.2714216546531969,44.34845295310246,36.67287342985912
leaves,RandomForest,raw,"{'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 1.0, 'max_depth': 14}",0.4273909618705393,39.66765455862861,32.677592592592596
leaves,RandomForest,raw,"{'n_estimators': 500, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_features': 0.7, 'max_depth': None}",0.3554533657066094,41.8134500301985,34.35530783343201
leaves,RandomForest,raw,"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 0.7, 'max_depth': 8}",0.41648987119942865,39.81986475643426,32.6847629300946
leaves,RandomForest,raw,"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_depth': None}",0.10035011574002553,50.0592228617583,39.957461935890905
leaves,RandomForest,raw,"{'n_estimators': 300, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 1.0, 'max_depth': None}",0.3901393395285559,40.940877627138526,33.79770351865212
leaves,RandomForest,raw,"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_features': 0.7, 'max_depth': None}",0.26719532003854435,44.624670882755005,36.7378851428818
leaves,RandomForest,raw,"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 8}",0.2117406352496241,46.66619375578473,37.63067031691343
leaves,RandomForest,raw,"{'n_estimators': 500, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': 1.0, 'max_depth': 20}",0.26216018205208325,44.60340516267074,36.98537204181295
leaves,RandomForest,raw,"{'n_estimators': 800, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 20}",0.2112489317909715,46.706651060452934,37.75750658911427
leaves,RandomForest,raw,"{'n_estimators': 800, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_depth': None}",0.07469040334099727,50.74153193462028,40.46826310877035
leaves,RandomForest,raw,"{'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 20}",0.35366646162116877,42.2491980199272,34.41994444444445
leaves,GradientBoosting,raw,"{'subsample': 0.85, 'n_estimators': 200, 'min_samples_leaf': 4, 'max_depth': 2, 'learning_rate': 0.02}",0.13972731023906884,48.81415818162792,39.45548228803783
leaves,GradientBoosting,log1p,"{'subsample': 0.85, 'n_estimators': 200, 'min_samples_leaf': 4, 'max_depth': 2, 'learning_rate': 0.02}",-0.06489595990761028,55.094854055313064,46.38074102395575
leaves,GradientBoosting,raw,"{'subsample': 1.0, 'n_estimators': 200, 'min_samples_leaf': 4, 'max_depth': 2, 'learning_rate': 0.08}",0.42085113336046315,39.279133844307644,31.853288807540945
leaves,GradientBoosting,log1p,"{'subsample': 1.0, 'n_estimators': 200, 'min_samples_leaf': 4, 'max_depth': 2, 'learning_rate': 0.08}",0.40557157606079103,40.09972791423833,33.86128371821643
leaves,GradientBoosting,raw,"{'subsample': 1.0, 'n_estimators': 700, 'min_samples_leaf': 2, 'max_depth': 3, 'learning_rate': 0.05}",0.5018342153698148,36.46073159901421,29.821970978613944
leaves,GradientBoosting,log1p,"{'subsample': 1.0, 'n_estimators': 700, 'min_samples_leaf': 2, 'max_depth': 3, 'learning_rate': 0.05}",0.4707747191797882,38.27200714548053,31.247963598255645
leaves,GradientBoosting,raw,"{'subsample': 0.7, 'n_estimators': 400, 'min_samples_leaf': 1, 'max_depth': 4, 'learning_rate': 0.1}",0.459493760255271,38.71507348985129,31.760771549958783
leaves,GradientBoosting,log1p,"{'subsample': 0.7, 'n_estimators': 400, 'min_samples_leaf': 1, 'max_depth': 4, 'learning_rate': 0.1}",0.42510743151828134,39.77067214818128,32.46107159395471
leaves,GradientBoosting,raw,"{'subsample': 0.7, 'n_estimators': 700, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.05}",0.47588597656176646,37.43884669238971,30.361937420940603
leaves,GradientBoosting,log1p,"{'subsample': 0.7, 'n_estimators': 700, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.05}",0.4583970423484202,38.489149171140255,31.506258208231447
leaves,GradientBoosting,raw,"{'subsample': 0.85, 'n_estimators': 700, 'min_samples_leaf': 4, 'max_depth': 3, 'learning_rate': 0.08}",0.46758363422241767,37.430068484247464,30.483938188995644
leaves,GradientBoosting,log1p,"{'subsample': 0.85, 'n_estimators': 700, 'min_samples_leaf': 4, 'max_depth': 3, 'learning_rate': 0.08}",0.38308879362621295,41.804506591409854,34.397409571667836
leaves,GradientBoosting,raw,"{'subsample': 1.0, 'n_estimators': 200, 'min_samples_leaf': 2, 'max_depth': 3, 'learning_rate': 0.05}",0.48699663543004,36.94540943277243,30.268145510253454
leaves,GradientBoosting,log1p,"{'subsample': 1.0, 'n_estimators': 200, 'min_samples_leaf': 2, 'max_depth': 3, 'learning_rate': 0.05}",0.4438856719866175,38.85523994511314,32.245383663354474
leaves,GradientBoosting,raw,"{'subsample': 0.85, 'n_estimators': 400, 'min_samples_leaf': 2, 'max_depth': 3, 'learning_rate': 0.1}",0.4640731872043434,37.74333231974404,30.640047618505157
leaves,GradientBoosting,log1p,"{'subsample': 0.85, 'n_estimators': 400, 'min_samples_leaf': 2, 'max_depth': 3, 'learning_rate': 0.1}",0.4141226510399205,39.91501118569795,32.60875681616468
leaves,GradientBoosting,raw,"{'subsample': 1.0, 'n_estimators': 400, 'min_samples_leaf': 2, 'max_depth': 4, 'learning_rate': 0.08}",0.4790216702826715,37.695923966387696,30.760089609057683
leaves,GradientBoosting,log1p,"{'subsample': 1.0, 'n_estimators': 400, 'min_samples_leaf': 2, 'max_depth': 4, 'learning_rate': 0.08}",0.47329115001745253,37.72257711090829,30.944568920018618
leaves,GradientBoosting,raw,"{'subsample': 0.85, 'n_estimators': 400, 'min_samples_leaf': 2, 'max_depth': 4, 'learning_rate': 0.02}",0.4621123913070722,38.34786977455208,31.36005519573169
leaves,GradientBoosting,log1p,"{'subsample': 0.85, 'n_estimators': 400, 'min_samples_leaf': 2, 'max_depth': 4, 'learning_rate': 0.02}",0.4293050247322713,39.60950721215829,32.64752071640098
leaves,GradientBoosting,raw,"{'subsample': 0.7, 'n_estimators': 200, 'min_samples_leaf': 2, 'max_depth': 2, 'learning_rate': 0.1}",0.4351318002054841,38.99189923646043,31.896486918943236
leaves,GradientBoosting,log1p,"{'subsample': 0.7, 'n_estimators': 200, 'min_samples_leaf': 2, 'max_depth': 2, 'learning_rate': 0.1}",0.36371545789117843,41.2988839908361,34.721077921717054
leaves,GradientBoosting,raw,"{'subsample': 0.85, 'n_estimators': 700, 'min_samples_leaf': 1, 'max_depth': 2, 'learning_rate': 0.08}",0.4288251514169413,39.29626877958186,32.13032381542614
leaves,GradientBoosting,log1p,"{'subsample': 0.85, 'n_estimators': 700, 'min_samples_leaf': 1, 'max_depth': 2, 'learning_rate': 0.08}",0.4482900674582807,37.56880962898712,30.878292137200113
leaves,GradientBoosting,raw,"{'subsample': 0.85, 'n_estimators': 700, 'min_samples_leaf': 2, 'max_depth': 4, 'learning_rate': 0.1}",0.4717772777754373,38.229093727400134,31.088529064549455
leaves,GradientBoosting,log1p,"{'subsample': 0.85, 'n_estimators': 700, 'min_samples_leaf': 2, 'max_depth': 4, 'learning_rate': 0.1}",0.43322593704592693,39.72169399517058,32.285386286593635
leaves,GradientBoosting,raw,"{'subsample': 0.85, 'n_estimators': 400, 'min_samples_leaf': 4, 'max_depth': 3, 'learning_rate': 0.02}",0.4430009504092579,38.66863794491437,31.80788094897928
leaves,GradientBoosting,log1p,"{'subsample': 0.85, 'n_estimators': 400, 'min_samples_leaf': 4, 'max_depth': 3, 'learning_rate': 0.02}",0.3899588710481335,40.40130598385501,33.59064984771471
leaves,GradientBoosting,raw,"{'subsample': 1.0, 'n_estimators': 400, 'min_samples_leaf': 1, 'max_depth': 2, 'learning_rate': 0.08}",0.47417677365607114,37.688524485012536,30.365282646967962
leaves,GradientBoosting,log1p,"{'subsample': 1.0, 'n_estimators': 400, 'min_samples_leaf': 1, 'max_depth': 2, 'learning_rate': 0.08}",0.45255530232512803,38.66900381744166,31.815476560446633
leaves,GradientBoosting,raw,"{'subsample': 1.0, 'n_estimators': 200, 'min_samples_leaf': 1, 'max_depth': 4, 'learning_rate': 0.1}",0.48056557743643874,37.40653844928355,30.667328596286204
leaves,GradientBoosting,log1p,"{'subsample': 1.0, 'n_estimators': 200, 'min_samples_leaf': 1, 'max_depth': 4, 'learning_rate': 0.1}",0.43960472754571017,39.48442055859366,32.53063022320447
leaves,GradientBoosting,raw,"{'subsample': 0.85, 'n_estimators': 200, 'min_samples_leaf': 4, 'max_depth': 4, 'learning_rate': 0.02}",0.37285155339615517,41.220397579111456,33.673768258171364
leaves,GradientBoosting,log1p,"{'subsample': 0.85, 'n_estimators': 200, 'min_samples_leaf': 4, 'max_depth': 4, 'learning_rate': 0.02}",0.3021301831590363,44.05453584019725,36.48922028889028
leaves,GradientBoosting,raw,"{'subsample': 0.7, 'n_estimators': 700, 'min_samples_leaf': 4, 'max_depth': 3, 'learning_rate': 0.05}",0.4594768452392611,38.06387523240646,31.164638596144925
leaves,GradientBoosting,log1p,"{'subsample': 0.7, 'n_estimators': 700, 'min_samples_leaf': 4, 'max_depth': 3, 'learning_rate': 0.05}",0.4135770373520476,40.03049288467459,32.689624191243425
leaves,Ridge,raw,{'alpha': 0.01},0.20371347181648197,47.2812243817415,40.0667242269837
leaves,Ridge,raw,{'alpha': 0.1},0.20773611815001775,47.262899768729014,39.7699213037405
leaves,Ridge,raw,{'alpha': 1.0},0.16304799573540132,48.76568976880769,39.38104188599325
leaves,Ridge,raw,{'alpha': 5.0},0.10042606875363906,51.00303473727605,40.53055382296181
leaves,Ridge,raw,{'alpha': 10.0},0.07282779783555479,51.92762439635337,41.2859591444632
leaves,Ridge,raw,{'alpha': 20.0},0.03908957059926106,52.98413136625129,42.27726382281558
leaves,ElasticNet,raw,"{'max_iter': 5000, 'l1_ratio': 0.3, 'alpha': 0.01}",0.15050548543192335,49.293666914683946,39.41681070968138
leaves,ElasticNet,raw,"{'max_iter': 5000, 'l1_ratio': 0.1, 'alpha': 0.05}",0.07974390032891299,51.80305336542544,41.14274573653175
leaves,ElasticNet,raw,"{'max_iter': 5000, 'l1_ratio': 0.9, 'alpha': 0.0005}",0.19963379386973243,47.349245314422376,40.088249569186374
leaves,ElasticNet,raw,"{'max_iter': 5000, 'l1_ratio': 0.7, 'alpha': 0.0005}",0.2040924256672127,47.280311291154966,39.9718354900585
leaves,ElasticNet,raw,"{'max_iter': 5000, 'l1_ratio': 0.1, 'alpha': 0.0005}",0.20718037287611918,47.26640010212297,39.78847723321345
leaves,ElasticNet,raw,"{'max_iter': 5000, 'l1_ratio': 0.7, 'alpha': 0.01}",0.17865477497569804,48.27394462629154,39.3388456822595
leaves,ElasticNet,raw,"{'max_iter': 5000, 'l1_ratio': 0.5, 'alpha': 0.01}",0.1622759057590472,48.85917833373743,39.30196381404733
leaves,ElasticNet,raw,"{'max_iter': 5000, 'l1_ratio': 0.5, 'alpha': 0.0005}",0.20616004180701367,47.2551743954745,39.89734121653504
leaves,ElasticNet,raw,"{'max_iter': 5000, 'l1_ratio': 0.7, 'alpha': 0.05}",0.11547724509372925,50.54785603058169,40.13973138258418
leaves,ElasticNet,raw,"{'max_iter': 5000, 'l1_ratio': 0.1, 'alpha': 0.1}",0.049828026872157885,52.784128399040206,42.0624579441252
branches,ExtraTrees,raw,"{'n_estimators': 300, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 10}",0.16560294318195629,7.143246783646077,5.5341472509486405
branches,ExtraTrees,raw,"{'n_estimators': 800, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 10}",0.592633770658163,4.77794432602238,3.784910879629629
branches,ExtraTrees,raw,"{'n_estimators': 800, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': None}",0.16890784094314254,7.130053290071762,5.520245529952304
branches,ExtraTrees,raw,"{'n_estimators': 800, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 6}",0.10696009201463937,7.424253831439055,5.733468220298222
branches,ExtraTrees,raw,"{'n_estimators': 500, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 16}",-0.013368331811881818,7.91824799428192,6.125837574555072
branches,ExtraTrees,raw,"{'n_estimators': 500, 'min_samples_split': 4, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_depth': None}",-0.017471445064963786,7.937976654836556,6.146608114817278
branches,ExtraTrees,raw,"{'n_estimators': 1200, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_depth': None}",-0.01935335138809611,7.94580419949469,6.158719615157001
branches,ExtraTrees,raw,"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 6}",0.3449730106694663,6.328954339875443,4.866251783950615
branches,ExtraTrees,raw,"{'n_estimators': 300, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 10}",0.25943987728679,6.684664285125604,5.2135750000000005
branches,ExtraTrees,raw,"{'n_estimators': 800, 'min_samples_split': 4, 'min_samples_leaf': 3, 'max_features': 0.7, 'max_depth': 10}",0.2602734764924826,6.753848147480349,5.154537260251328
branches,ExtraTrees,raw,"{'n_estimators': 800, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': 1.0, 'max_depth': 24}",0.34012435408059705,6.323137326113359,4.868869907407406
branches,ExtraTrees,raw,"{'n_estimators': 300, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 16}",0.17148067451361407,7.114283992304398,5.51513413366469
branches,ExtraTrees,raw,"{'n_estimators': 1200, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': None}",0.5913810421171133,4.789537973382139,3.8111759259259257
branches,ExtraTrees,raw,"{'n_estimators': 500, 'min_samples_split': 4, 'min_samples_leaf': 3, 'max_features': 0.7, 'max_depth': None}",0.26239784139679034,6.744918544616397,5.152616653439148
branches,ExtraTrees,raw,"{'n_estimators': 800, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 1.0, 'max_depth': 10}",0.29572950570582035,6.565596472666809,5.062853554894174
branches,ExtraTrees,raw,"{'n_estimators': 300, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 'log2', 'max_depth': 10}",0.25943987728679,6.684664285125604,5.2135750000000005
branches,ExtraTrees,raw,"{'n_estimators': 800, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 0.7, 'max_depth': None}",0.5277335241585578,5.117952130492537,3.970019212962968
branches,ExtraTrees,raw,"{'n_estimators': 1200, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 24}",0.1655049009982683,7.147563763083883,5.528850992731556
branches,ExtraTrees,raw,"{'n_estimators': 1200, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 1.0, 'max_depth': 6}",0.5395386227067679,5.058648600048897,3.90858115997942
branches,ExtraTrees,raw,"{'n_estimators': 500, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_depth': 6}",-0.04947075452808976,8.07114450189589,6.251025437778271
branches,ExtraTrees,raw,"{'n_estimators': 800, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'sqrt', 'max_depth': 16}",0.16890784094314257,7.130053290071764,5.520245529952304
branches,ExtraTrees,raw,"{'n_estimators': 1200, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 0.7, 'max_depth': 10}",0.5472770954362665,4.994886679165314,3.877930555555558
branches,ExtraTrees,raw,"{'n_estimators': 500, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_depth': None}",-0.03687457227391364,8.020983264416433,6.2041263010138
branches,ExtraTrees,raw,"{'n_estimators': 800, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 1.0, 'max_depth': 24}",0.6207736882471172,4.569009729386234,3.570298611111111
branches,RandomForest,raw,"{'n_estimators': 300, 'min_samples_split': 4, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_depth': 14}",-0.04650736436088625,8.040275708187217,6.178539244092267
branches,RandomForest,raw,"{'n_estimators': 800, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 1.0, 'max_depth': 8}",0.17962956965645976,7.070447472601043,5.464169792586951
branches,RandomForest,raw,"{'n_estimators': 800, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_depth': 8}",-0.057579735528788235,8.08454229526618,6.235649279769096
branches,RandomForest,raw,"{'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 0.7, 'max_depth': 14}",0.3732516259674338,6.11133006033859,4.751638227513228
branches,RandomForest,raw,"{'n_estimators': 800, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': 1.0, 'max_depth': 20}",0.2185166173631507,6.889798268427063,5.369505263406058
branches,RandomForest,raw,"{'n_estimators': 300, 'min_samples_split': 8, 'min_samples_leaf': 1, 'max_features': 1.0, 'max_depth': 14}",0.2337960778200201,6.821919189314089,5.365696240446701
branches,RandomForest,raw,"{'n_estimators': 300, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 0.7, 'max_depth': 8}",0.43003985705349423,5.793606804837621,4.511816275853777
branches,RandomForest,raw,"{'n_estimators': 800, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 0.7, 'max_depth': None}",0.37678146960495,6.0810828018048655,4.713808673791484
branches,RandomForest,raw,"{'n_estimators': 800, 'min_samples_split': 4, 'min_samples_leaf': 3, 'max_features': 1.0, 'max_depth': None}",0.23436504717729414,6.806825960775183,5.255982290222486
branches,RandomForest,raw,"{'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 1.0, 'max_depth': 14}",0.5407411597436386,5.154271414797922,4.032000000000001
branches,RandomForest,raw,"{'n_estimators': 500, 'min_samples_split': 4, 'min_samples_leaf': 2, 'max_features': 0.7, 'max_depth': None}",0.3763041637052673,6.0901499920173,4.728015250120249
branches,RandomForest,raw,"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 0.7, 'max_depth': 8}",0.531639689912623,5.189662179972968,4.043957972142236
branches,RandomForest,raw,"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_features': 'log2', 'max_depth': None}",-0.04865086503252462,8.047149021109485,6.190356473546424
branches,RandomForest,raw,"{'n_estimators': 300, 'min_samples_split': 4, 'min_samples_leaf': 1, 'max_features': 1.0, 'max_depth': None}",0.4590888413859534,5.6287486110956895,4.383218034845813
branches,RandomForest,raw,"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 3, 'max_features': 0.7, 'max_depth': None}",0.21054639676180847,6.92180642061917,5.33777769209367
branches,RandomForest,raw,"{'n_estimators': 500, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 8}",0.10187570942341466,7.418430835896179,5.720805408542075
branches,RandomForest,raw,"{'n_estimators': 500, 'min_samples_split': 8, 'min_samples_leaf': 2, 'max_features': 1.0, 'max_depth': 20}",0.218111592062996,6.894031588316549,5.378354847869945
branches,RandomForest,raw,"{'n_estimators': 800, 'min_samples_split': 2, 'min_samples_leaf': 2, 'max_features': 'log2', 'max_depth': 20}",0.10951317648432032,7.387536670922591,5.698737573595386
branches,RandomForest,raw,"{'n_estimators': 800, 'min_samples_split': 8, 'min_samples_leaf': 3, 'max_features': 'sqrt', 'max_depth': None}",-0.058583158632287025,8.089027387615957,6.238192962360786
branches,RandomForest,raw,"{'n_estimators': 300, 'min_samples_split': 2, 'min_samples_leaf': 1, 'max_features': 'sqrt', 'max_depth': 20}",0.3903046569138002,6.029699902202407,4.717851851851853
branches,GradientBoosting,raw,"{'subsample': 0.85, 'n_estimators': 200, 'min_samples_leaf': 4, 'max_depth': 2, 'learning_rate': 0.02}",-0.025957689481463174,7.939582571537306,6.257111140992755
branches,GradientBoosting,log1p,"{'subsample': 0.85, 'n_estimators': 200, 'min_samples_leaf': 4, 'max_depth': 2, 'learning_rate': 0.02}",-0.22238959670370165,8.694082368167837,6.629154919145836
branches,GradientBoosting,raw,"{'subsample': 1.0, 'n_estimators': 200, 'min_samples_leaf': 4, 'max_depth': 2, 'learning_rate': 0.08}",0.30701659550114585,6.44624741981229,5.185305536451722
branches,GradientBoosting,log1p,"{'subsample': 1.0, 'n_estimators': 200, 'min_samples_leaf': 4, 'max_depth': 2, 'learning_rate': 0.08}",0.19836798490411525,6.883057407689796,5.472407576210809
branches,GradientBoosting,raw,"{'subsample': 1.0, 'n_estimators': 700, 'min_samples_leaf': 2, 'max_depth': 3, 'learning_rate': 0.05}",0.6113058932612805,4.685177567116904,3.73825502494649
branches,GradientBoosting,log1p,"{'subsample': 1.0, 'n_estimators': 700, 'min_samples_leaf': 2, 'max_depth': 3, 'learning_rate': 0.05}",0.5919792078948747,4.9086112506840385,3.993321379026598
branches,GradientBoosting,raw,"{'subsample': 0.7, 'n_estimators': 400, 'min_samples_leaf': 1, 'max_depth': 4, 'learning_rate': 0.1}",0.603136417791819,4.791050475511598,3.7589929932942594
branches,GradientBoosting,log1p,"{'subsample': 0.7, 'n_estimators': 400, 'min_samples_leaf': 1, 'max_depth': 4, 'learning_rate': 0.1}",0.5183197502217294,5.224676061446951,4.174924309746439
branches,GradientBoosting,raw,"{'subsample': 0.7, 'n_estimators': 700, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.05}",0.5694404473386816,4.960296929692297,3.8837907641989253
branches,GradientBoosting,log1p,"{'subsample': 0.7, 'n_estimators': 700, 'min_samples_leaf': 1, 'max_depth': 3, 'learning_rate': 0.05}",0.4864610645811413,5.568731870875331,4.47597695685535
branches,GradientBoosting,raw,"{'subsample': 0.85, 'n_estimators': 700, 'min_samples_leaf': 4, 'max_depth': 3, 'learning_rate': 0.08}",0.5639626136050043,4.990317668910655,3.983160547715972
